transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered,recovery_probability,expected_recovery,priority
TXN_6898,CUST_2362,45887.38,Wallet,insufficient_funds,172990.68,24,6,0.99,17,21,not_applicable,0,0,1,0.8020077418535324,36802.03401337494,HIGH
TXN_1685,CUST_2502,47194.33,Wallet,network_error,1762.23,30,6,0.24,14,46,inactive,1,3,1,0.7797713470705228,36800.78627819078,HIGH
TXN_990,CUST_1786,46330.54,Wallet,network_error,84505.85,28,1,0.05,10,83,not_applicable,0,3,1,0.7941067414591683,36791.39414944365,HIGH
TXN_9584,CUST_1632,49911.91,NetBanking,insufficient_funds,173912.86,20,4,0.7,1,90,inactive,1,1,1,0.7359311598318671,36731.72981572377,HIGH
TXN_3364,CUST_1573,44677.75,NetBanking,network_error,35222.11,14,6,0.42,5,86,inactive,0,3,1,0.8219101419138218,36721.09584289025,HIGH
TXN_7095,CUST_2147,48939.76,Card,card_expired,186613.49,9,1,0.57,17,61,active,1,2,1,0.749927981219908,36701.295418186804,HIGH
TXN_6909,CUST_1651,47956.11,NetBanking,network_error,75935.51,4,8,0.53,3,41,not_applicable,1,0,1,0.7648577253607723,36679.60121175099,HIGH
TXN_6356,CUST_2212,45110.76,Card,insufficient_funds,188885.41,25,6,0.9,21,32,not_applicable,1,0,1,0.8127247060193263,36662.62915930839,HIGH
TXN_8190,CUST_2876,46210.83,UPI,bank_declined,125235.85,17,1,0.87,16,80,inactive,0,1,1,0.7928647659698435,36638.93891322222,HIGH
TXN_5560,CUST_2815,44518.12,Wallet,insufficient_funds,182481.75,9,2,0.79,8,34,inactive,0,1,1,0.8229884900490784,36637.90035862368,HIGH
TXN_7677,CUST_1738,48885.29,NetBanking,network_error,183967.74,29,1,0.16,5,31,inactive,0,0,1,0.7494609542152242,36637.61609048796,HIGH
TXN_6500,CUST_1888,47606.01,NetBanking,authentication_failed,140114.12,29,0,0.75,15,1,inactive,1,4,1,0.769574505135339,36636.371587218004,HIGH
TXN_1786,CUST_2541,47294.25,UPI,network_error,27382.24,22,5,0.77,21,62,active,1,0,1,0.774466554041944,36627.81482349821,HIGH
TXN_1714,CUST_2498,45429.66,UPI,network_error,156476.84,5,8,0.02,0,10,active,0,2,1,0.8057742001135338,36606.04794792981,HIGH
TXN_8345,CUST_1729,44381.5,Wallet,bank_declined,64349.13,5,2,0.82,16,89,not_applicable,0,1,1,0.8244917274918429,36592.17960367922,HIGH
TXN_996,CUST_1486,41634.94,UPI,network_error,161324.11,11,3,0.22,6,81,active,0,2,1,0.8788756728297045,36591.93590572438,HIGH
TXN_4123,CUST_1575,49345.15,Wallet,bank_declined,61147.63,22,6,0.03,13,4,active,0,1,1,0.7413751288616123,36583.266939945584,HIGH
TXN_4764,CUST_1601,48514.73,Wallet,insufficient_funds,188756.35,3,7,0.48,5,50,active,0,1,1,0.7539429745651346,36577.33984642437,HIGH
TXN_9720,CUST_1356,45747.96,Card,network_error,13172.7,7,0,0.1,13,15,not_applicable,0,3,1,0.7983983164707,36525.094245968925,HIGH
TXN_1266,CUST_1761,46650.1,Card,bank_declined,184606.38,3,0,0.5,10,88,active,1,1,1,0.7825605969689461,36506.53010466103,HIGH
TXN_7938,CUST_1106,42434.28,UPI,network_error,193954.45,25,2,0.29,8,19,active,1,2,1,0.8601808723491385,36501.1559879076,HIGH
TXN_4902,CUST_2788,49912.76,Card,authentication_failed,72363.6,10,4,0.9,20,41,not_applicable,0,0,1,0.7311915337807302,36495.787539629484,HIGH
TXN_3066,CUST_2744,49088.19,Card,network_error,82797.47,20,1,0.76,14,19,inactive,1,1,1,0.7434693204466032,36495.563261253745,HIGH
TXN_9044,CUST_1219,49176.53,Card,authentication_failed,144925.42,9,3,0.3,6,16,active,0,1,1,0.741758488504383,36477.108562690446,HIGH
TXN_2322,CUST_1941,42331.27,NetBanking,network_error,146727.85,28,1,0.61,19,68,active,0,0,1,0.8609514961891184,36445.170242085536,HIGH
TXN_5167,CUST_1569,48336.02,Wallet,authentication_failed,169887.23,13,4,0.88,11,82,not_applicable,0,2,1,0.7536487678648485,36428.38191649067,HIGH
TXN_2657,CUST_2131,48118.35,UPI,authentication_failed,131066.99,15,2,0.84,4,25,not_applicable,1,2,1,0.7569219056985511,36421.83318106987,HIGH
TXN_7019,CUST_1161,47661.8,Card,insufficient_funds,100308.82,30,5,0.76,19,31,active,0,0,1,0.7638177429663751,36404.92850171478,HIGH
TXN_8005,CUST_1477,42707.21,NetBanking,network_error,91109.74,23,1,1.0,17,88,not_applicable,1,4,1,0.8521562223416178,36393.214740350166,HIGH
TXN_6934,CUST_1954,41065.26,UPI,network_error,33433.04,3,1,0.78,10,38,active,0,0,1,0.8861211947680668,36388.79725466131,HIGH
TXN_8480,CUST_1402,43672.9,Wallet,customer_abandoned,62718.14,26,5,0.83,15,4,not_applicable,0,2,1,0.8331538106009512,36386.24305499428,HIGH
TXN_9551,CUST_2139,48437.48,Card,bank_declined,37910.42,16,4,0.54,4,23,active,1,2,1,0.7511543486516343,36384.02373972657,HIGH
TXN_3821,CUST_1156,46813.73,Card,bank_declined,169757.55,26,6,0.92,3,64,not_applicable,0,0,1,0.7765605420572094,36353.69554451985,HIGH
TXN_467,CUST_2251,49235.02,Wallet,bank_declined,187540.23,19,0,0.04,21,16,inactive,1,0,1,0.7380494782134916,36337.880820830826,HIGH
TXN_6295,CUST_2157,49485.52,Wallet,bank_declined,161809.83,4,5,0.47,23,37,active,0,2,1,0.7341768291833638,36331.12216408993,HIGH
TXN_5939,CUST_1433,45093.52,Wallet,network_error,101765.95,27,1,0.07,7,67,not_applicable,1,1,1,0.8054576213476727,36320.91935739371,HIGH
TXN_8968,CUST_2581,41109.89,UPI,network_error,159038.03,10,7,0.97,4,61,active,0,0,1,0.8831189415262038,36304.922543058674,HIGH
TXN_8773,CUST_1937,45474.21,Card,network_error,121603.54,13,4,0.59,23,1,not_applicable,1,4,1,0.798326522434714,36303.2679297659,HIGH
TXN_2291,CUST_1740,45458.15,Wallet,insufficient_funds,127948.17,1,0,0.77,13,62,not_applicable,0,0,1,0.7979630588774219,36273.92442490868,HIGH
TXN_5625,CUST_2513,43397.67,NetBanking,insufficient_funds,195154.77,14,4,0.95,19,11,not_applicable,1,0,1,0.8358309272633191,36273.114757167525,HIGH
TXN_7437,CUST_1838,42694.15,Card,network_error,180217.13,11,7,0.39,1,38,active,0,1,1,0.8468416009605839,36155.18233765131,HIGH
TXN_5712,CUST_2624,44390.24,Card,card_expired,52635.65,18,0,0.85,12,33,active,1,2,1,0.8139884459342942,36133.14247225034,HIGH
TXN_7291,CUST_2860,47378.66,UPI,authentication_failed,180306.01,18,1,0.7,1,3,inactive,0,2,1,0.7625776635602146,36129.9078454138,HIGH
TXN_4049,CUST_1676,46602.93,Card,insufficient_funds,125959.56,6,1,0.99,16,34,inactive,1,0,1,0.7744160663076581,36090.057729011154,HIGH
TXN_6884,CUST_2225,47732.63,Card,authentication_failed,72598.4,22,4,0.88,20,51,inactive,0,1,1,0.7558649709710202,36079.42298932045,HIGH
TXN_1823,CUST_1220,47426.42,NetBanking,card_expired,168650.36,25,1,0.72,23,87,inactive,0,0,1,0.7605937151764941,36072.236985320786,HIGH
TXN_7158,CUST_2569,44964.96,Card,network_error,45640.46,10,0,0.6,16,68,not_applicable,1,2,1,0.8005771711461271,35997.92047749876,HIGH
TXN_9007,CUST_2651,43423.23,UPI,network_error,84303.82,1,3,0.96,21,56,inactive,0,1,1,0.8288508014669965,35991.37898778573,HIGH
TXN_3000,CUST_2058,43696.07,Wallet,authentication_failed,62157.71,26,5,0.94,6,8,active,0,2,1,0.8230108658398935,35962.340404500595,HIGH
TXN_218,CUST_1900,43103.1,Wallet,network_error,189276.98,14,3,0.37,10,77,active,1,2,1,0.8339307958381623,35945.00248609189,HIGH
TXN_3645,CUST_1946,49278.47,UPI,bank_declined,104844.78,11,0,0.14,7,9,active,0,1,1,0.7288654240591174,35917.37293353449,HIGH
TXN_419,CUST_2160,43416.03,UPI,insufficient_funds,161379.15,18,1,0.79,9,68,inactive,1,2,1,0.8272497631615583,35915.90053491511,HIGH
TXN_9775,CUST_1469,47515.37,Card,authentication_failed,19732.96,11,4,0.77,8,3,inactive,1,2,1,0.7555994131009075,35902.58568527247,HIGH
TXN_6182,CUST_2219,46605.76,NetBanking,network_error,9194.28,10,5,0.68,3,19,inactive,0,3,1,0.7695861456380528,35867.14720293214,HIGH
TXN_4658,CUST_2003,48781.27,Card,customer_abandoned,145566.65,30,5,0.92,1,16,not_applicable,0,0,1,0.7352574968237178,35866.794472081914,HIGH
TXN_1161,CUST_1684,47292.91,NetBanking,insufficient_funds,63270.99,3,0,0.86,21,70,active,1,2,1,0.7581563831463235,35855.421594064595,HIGH
TXN_4776,CUST_2171,46205.35,Card,bank_declined,33060.87,8,4,0.6,0,58,active,0,0,1,0.7753106631271537,35823.50054852223,HIGH
TXN_7487,CUST_2053,45383.35,UPI,network_error,24326.9,18,0,0.15,9,30,not_applicable,1,4,1,0.7892863934627519,35820.460644757775,HIGH
TXN_2802,CUST_2068,45092.5,Wallet,insufficient_funds,183179.12,2,2,0.78,0,37,not_applicable,0,2,1,0.7939448657567288,35800.958859135295,HIGH
TXN_2578,CUST_2015,45422.1,NetBanking,card_expired,62586.83,5,4,0.98,0,33,not_applicable,0,1,1,0.7877123234181569,35779.547925531864,HIGH
TXN_6132,CUST_2731,47357.09,Wallet,network_error,136956.37,10,4,0.21,11,56,inactive,0,4,1,0.7554736884190776,35777.035455094214,HIGH
TXN_7714,CUST_2039,44443.92,NetBanking,bank_declined,2527.29,22,5,0.77,11,45,active,1,0,1,0.8041060243309383,35737.623816882275,HIGH
TXN_8504,CUST_2909,45441.74,Wallet,insufficient_funds,8056.35,6,6,0.83,16,23,active,0,1,1,0.785884421933079,35711.95557153327,HIGH
TXN_9988,CUST_2839,49264.01,UPI,bank_declined,109729.29,7,1,0.66,1,90,inactive,0,0,1,0.7244486224847649,35689.24418257568,HIGH
TXN_2117,CUST_2316,49780.65,Card,customer_abandoned,51279.94,30,5,0.44,21,3,active,1,1,1,0.7166453353827026,35675.070614818935,HIGH
TXN_2011,CUST_2171,48988.74,UPI,network_error,54386.93,20,7,0.04,13,71,not_applicable,0,4,1,0.7280695013948802,35667.20750576342,HIGH
TXN_6771,CUST_1372,48372.04,UPI,bank_declined,175526.3,20,1,0.28,4,82,not_applicable,1,0,1,0.7372744894091053,35663.471092676824,HIGH
TXN_6565,CUST_2763,48834.86,Card,authentication_failed,45586.43,14,3,0.56,9,47,active,0,2,1,0.7301901918898187,35658.73579431243,HIGH
TXN_2325,CUST_1539,43798.28,Card,customer_abandoned,160481.95,17,4,0.94,2,79,inactive,1,1,1,0.8141231143161629,35657.19211529131,HIGH
TXN_8069,CUST_1655,48394.53,NetBanking,bank_declined,45371.69,30,1,0.21,5,67,active,0,0,1,0.7364639861599863,35640.828472139045,HIGH
TXN_3784,CUST_2046,45565.67,Card,customer_abandoned,6769.56,14,7,0.77,23,35,active,1,0,1,0.7800640908203725,35544.14294117112,HIGH
TXN_7316,CUST_1411,43449.77,NetBanking,network_error,21065.46,26,3,0.24,23,63,not_applicable,1,2,1,0.8174185591837164,35516.648390263865,HIGH
TXN_4373,CUST_1776,42540.28,UPI,network_error,186389.89,3,3,0.93,23,51,not_applicable,0,0,1,0.8344532878370872,35497.87651151028,HIGH
TXN_775,CUST_2440,48852.65,Wallet,authentication_failed,21276.73,23,0,0.01,14,59,active,1,1,1,0.7246966198892144,35403.35032763083,HIGH
TXN_716,CUST_1290,43351.84,NetBanking,network_error,57213.27,16,1,0.95,16,78,active,0,3,1,0.8163221424174558,35389.066906538756,HIGH
TXN_9541,CUST_1793,46366.92,Wallet,bank_declined,24130.76,20,8,0.78,21,8,not_applicable,1,1,1,0.7623684343789907,35348.67620737591,HIGH
TXN_1097,CUST_1457,43913.87,NetBanking,insufficient_funds,112016.86,9,1,0.96,3,11,inactive,0,0,1,0.8049164696956893,35346.99721107544,HIGH
TXN_5600,CUST_2146,44527.44,NetBanking,authentication_failed,2841.53,15,7,0.98,14,0,not_applicable,1,2,1,0.7932914465881331,35323.237290466306,HIGH
TXN_9454,CUST_1289,47897.83,UPI,card_expired,82088.54,6,0,0.72,19,37,active,0,0,1,0.7373350988629533,35316.75121837093,HIGH
TXN_3647,CUST_1837,38988.88,UPI,network_error,71633.45,2,0,0.98,8,58,active,0,0,1,0.9054760797315211,35303.498215522704,HIGH
TXN_6717,CUST_2704,40162.17,Card,network_error,164704.08,24,7,0.7,1,46,active,1,2,1,0.8781086719779787,35266.749762453815,HIGH
TXN_5121,CUST_1304,42277.58,UPI,card_expired,18483.38,10,1,0.86,3,84,not_applicable,0,1,1,0.8337269454831963,35247.95763582147,HIGH
TXN_3300,CUST_1886,49799.95,UPI,network_error,102123.3,6,5,0.35,13,31,active,1,1,1,0.7077223383634839,35244.537064384574,HIGH
TXN_8242,CUST_2724,49688.23,NetBanking,card_expired,154386.6,13,0,0.58,1,8,not_applicable,0,4,1,0.7088763268645166,35222.80997079928,HIGH
TXN_7060,CUST_1940,48747.34,Card,card_expired,24192.27,25,3,0.77,22,14,not_applicable,1,0,1,0.7225449335477931,35222.14354093168,HIGH
TXN_7104,CUST_2943,48690.8,Wallet,bank_declined,138977.62,8,4,0.27,18,8,active,1,0,1,0.7229857040088196,35202.75231675263,HIGH
TXN_6614,CUST_2515,46701.24,Card,bank_declined,21800.33,10,3,0.73,19,50,active,1,1,1,0.7537378975684585,35200.49445144,HIGH
TXN_8679,CUST_2702,42119.18,UPI,network_error,76136.17,13,2,0.01,2,88,inactive,0,3,1,0.8349904834910548,35169.11447244677,HIGH
TXN_3600,CUST_1664,46342.97,Wallet,insufficient_funds,7291.39,25,4,0.77,20,89,active,1,1,1,0.758859161286732,35167.787345736186,HIGH
TXN_6728,CUST_2250,43158.04,NetBanking,network_error,177021.76,14,6,0.83,2,59,active,1,0,0,0.814550799125549,35154.415970692404,HIGH
TXN_1988,CUST_2476,46602.45,NetBanking,bank_declined,56495.51,17,2,0.95,9,24,not_applicable,0,0,1,0.754229206341462,35148.928877067665,HIGH
TXN_9897,CUST_2325,49599.79,Wallet,network_error,174103.96,30,2,0.52,13,10,not_applicable,1,4,0,0.7086298259448628,35147.89055460175,HIGH
TXN_8662,CUST_2826,47200.55,Card,card_expired,43987.5,28,1,0.79,13,18,inactive,0,2,1,0.7446468387039232,35147.74034258647,HIGH
TXN_1738,CUST_2961,44136.51,UPI,bank_declined,5004.22,23,0,0.75,23,24,not_applicable,1,1,1,0.7957260404752284,35120.570342695326,HIGH
TXN_7709,CUST_1408,47896.86,Card,bank_declined,22166.98,12,8,0.85,19,66,inactive,1,1,1,0.7332236820481747,35119.11204774593,HIGH
TXN_3126,CUST_1599,40355.07,Card,network_error,4291.35,14,3,0.19,11,8,active,1,1,1,0.8701722609188497,35115.862501438445,HIGH
TXN_6819,CUST_2367,49455.91,Card,customer_abandoned,3661.87,17,1,0.31,7,64,inactive,1,0,1,0.7099375704898275,35110.60859176357,HIGH
TXN_2713,CUST_1381,46897.58,UPI,bank_declined,11672.05,24,4,0.5,7,79,active,1,2,1,0.7484786172483076,35101.83583069188,HIGH
TXN_4713,CUST_2546,49114.74,NetBanking,authentication_failed,137449.65,30,8,0.98,13,68,active,0,1,1,0.7142979555700432,35082.55837035422,HIGH
TXN_5263,CUST_2549,47838.11,UPI,bank_declined,5652.14,13,0,0.54,7,89,inactive,1,0,1,0.7332408443439705,35076.85616821974,HIGH
TXN_5123,CUST_1364,39271.31,NetBanking,network_error,46699.29,18,4,0.97,16,36,not_applicable,0,1,1,0.8919219182404637,35026.94214701591,HIGH
TXN_8916,CUST_2729,43341.99,Wallet,network_error,67381.7,25,4,0.25,19,60,active,1,4,1,0.8077236286793429,35008.34943698379,HIGH
TXN_2453,CUST_1823,49320.47,Card,network_error,107184.36,7,7,0.11,21,19,not_applicable,1,1,1,0.709807363519195,35008.032778227556,HIGH
TXN_8437,CUST_1912,47452.88,Wallet,bank_declined,73095.57,25,7,0.73,0,83,inactive,1,0,1,0.7376981409707959,35005.90135971026,HIGH
TXN_1690,CUST_1790,41859.48,Card,bank_declined,114890.72,23,2,1.0,20,51,not_applicable,0,1,1,0.8356068935202063,34978.07004717121,HIGH
TXN_4229,CUST_1582,47090.29,Wallet,bank_declined,40732.28,23,3,0.04,7,53,active,0,0,1,0.742299630631983,34955.10487335296,HIGH
TXN_65,CUST_1611,46814.12,Wallet,network_error,139509.93,17,8,0.57,19,28,inactive,0,2,1,0.7463711261801536,34940.707465532854,HIGH
TXN_6098,CUST_1460,49116.69,Card,authentication_failed,189430.2,13,6,0.82,23,0,not_applicable,1,3,1,0.7111643487996911,34930.038859046304,HIGH
TXN_9421,CUST_1630,46474.57,NetBanking,network_error,44839.42,22,5,0.93,3,42,inactive,0,2,1,0.7507073686015546,34888.80215158875,HIGH
TXN_7749,CUST_1787,40526.65,NetBanking,bank_declined,176412.81,28,1,0.93,17,84,active,1,2,1,0.8606150219265407,34877.843778359245,HIGH
TXN_1504,CUST_2226,48949.47,NetBanking,insufficient_funds,100872.04,7,3,0.45,0,90,inactive,0,0,1,0.7119887207270543,34851.470525567325,HIGH
TXN_7551,CUST_1817,45501.71,UPI,network_error,86796.78,29,0,0.9,19,49,inactive,0,2,1,0.7649931329949752,34808.49568952879,HIGH
TXN_1918,CUST_1583,43561.28,NetBanking,card_expired,69124.48,22,1,0.77,4,67,not_applicable,0,2,1,0.7985990113026976,34787.995139079976,HIGH
TXN_9035,CUST_2444,46784.58,NetBanking,insufficient_funds,171221.21,13,0,0.36,10,7,active,0,2,1,0.7434324669564236,34781.17572492016,HIGH
TXN_4069,CUST_1721,46395.78,Wallet,bank_declined,126168.69,8,3,0.79,6,8,not_applicable,1,0,1,0.749580091922489,34777.35303721557,HIGH
TXN_4894,CUST_1516,42325.77,NetBanking,network_error,91511.12,21,5,0.78,1,21,active,1,1,1,0.8214462830838813,34768.34644516325,HIGH
TXN_5286,CUST_2127,39184.88,Wallet,network_error,16861.24,24,3,0.14,7,86,active,0,1,1,0.8870286093636673,34758.10961448218,HIGH
TXN_1991,CUST_1679,43956.17,Card,network_error,63671.71,19,0,0.13,21,88,inactive,0,2,1,0.7896833647029007,34711.4562250527,HIGH
TXN_357,CUST_2311,49332.84,Card,bank_declined,193058.62,2,4,0.0,2,65,active,0,4,1,0.703407722943418,34701.10065073197,HIGH
TXN_3408,CUST_2894,44650.39,Card,card_expired,199662.33,21,1,0.18,20,63,inactive,1,1,1,0.7760149058662522,34649.36819274145,HIGH
TXN_6265,CUST_1460,46950.66,UPI,network_error,62936.37,6,3,0.51,4,37,not_applicable,0,0,1,0.7373695675869869,34619.98786212364,HIGH
TXN_874,CUST_1406,44060.55,UPI,network_error,176700.05,11,2,0.66,12,48,not_applicable,0,0,1,0.7847220033054974,34575.28306274203,HIGH
TXN_4954,CUST_1593,44868.39,UPI,bank_declined,59209.03,29,0,0.54,8,60,active,1,0,1,0.7704530524144466,34568.98803242183,HIGH
TXN_6783,CUST_1519,46792.7,NetBanking,bank_declined,132637.11,23,7,0.79,10,83,not_applicable,1,0,1,0.738757709350205,34568.46786631134,HIGH
TXN_8243,CUST_2308,45419.1,UPI,card_expired,163098.85,29,3,0.56,0,61,active,0,0,1,0.7601919367588456,34527.23359484368,HIGH
TXN_95,CUST_1146,42259.28,UPI,card_expired,5631.12,25,4,0.81,19,72,inactive,1,0,1,0.8169296680052497,34522.859580540884,HIGH
TXN_5158,CUST_1739,47462.74,Wallet,insufficient_funds,188793.73,9,8,0.82,18,77,active,1,3,1,0.7270317989669357,34506.92124609993,HIGH
TXN_4105,CUST_2873,48354.1,Wallet,authentication_failed,122654.82,6,2,0.73,15,59,active,0,0,1,0.7135557859601417,34503.34782989528,HIGH
TXN_5222,CUST_1928,44117.57,Card,card_expired,9007.84,26,7,0.92,20,84,active,0,0,1,0.7817590710335849,34489.310539459155,HIGH
TXN_2794,CUST_2291,47187.32,NetBanking,insufficient_funds,138999.91,14,0,0.94,6,3,not_applicable,0,4,1,0.7307162540503422,34480.541709074794,HIGH
TXN_4009,CUST_1719,43284.25,Wallet,customer_abandoned,84145.94,16,1,0.75,20,72,not_applicable,0,0,1,0.7962159137259008,34463.60866369032,HIGH
TXN_3842,CUST_2552,42171.19,UPI,network_error,3110.88,13,1,0.86,10,89,inactive,1,4,1,0.8170868862192384,34457.52632525989,HIGH
TXN_1459,CUST_1171,40821.23,Card,network_error,86981.39,1,4,0.8,19,25,not_applicable,1,1,1,0.8439526573307358,34451.18553400916,HIGH
TXN_2477,CUST_1931,45875.71,UPI,card_expired,78904.47,13,8,0.84,9,13,active,0,1,1,0.750958394620035,34450.749533654285,HIGH
TXN_5098,CUST_2711,46008.79,NetBanking,network_error,10234.47,23,6,0.34,1,14,not_applicable,0,0,1,0.7482355280242201,34425.41127940546,HIGH
TXN_9222,CUST_1113,45803.55,NetBanking,bank_declined,178484.81,13,4,0.64,10,35,active,0,1,1,0.7507182299891079,34385.5599832176,HIGH
TXN_8393,CUST_1254,44267.98,Wallet,bank_declined,117672.15,7,4,0.85,5,15,active,1,1,1,0.7753478611226524,34323.08360922035,HIGH
TXN_5641,CUST_2548,40936.82,UPI,network_error,109973.99,24,4,0.89,10,53,active,1,3,1,0.8383352034136052,34318.77732180614,HIGH
TXN_9798,CUST_1403,46681.21,Wallet,bank_declined,62889.69,8,3,0.84,2,48,active,0,0,1,0.7348195569386191,34302.26604955864,HIGH
TXN_9192,CUST_2027,44838.2,Wallet,network_error,14501.05,12,1,0.1,21,13,not_applicable,1,0,1,0.7649358605590916,34298.347102920656,HIGH
TXN_4515,CUST_1992,44465.42,Wallet,network_error,85680.8,1,4,0.41,2,36,active,1,2,1,0.7713179088795289,34296.97477184998,HIGH
TXN_1834,CUST_2840,47115.05,Card,network_error,104180.1,19,7,0.35,0,87,not_applicable,0,0,1,0.727436743102576,34273.21852311503,HIGH
TXN_1969,CUST_1061,47014.97,UPI,insufficient_funds,178522.8,24,0,0.54,21,88,active,0,0,1,0.7288839422517606,34268.45667844826,HIGH
TXN_8150,CUST_2290,48395.74,NetBanking,bank_declined,139828.82,11,2,0.12,18,21,inactive,0,2,1,0.7079539834140418,34261.95691327028,HIGH
TXN_3847,CUST_1586,47096.88,Wallet,insufficient_funds,131456.08,10,2,0.23,1,31,active,0,1,1,0.7268644440666486,34233.04749847366,HIGH
TXN_3111,CUST_1771,41659.17,NetBanking,network_error,123267.59,23,4,0.91,7,56,active,0,4,1,0.8214160996087629,34219.51293433839,HIGH
TXN_7073,CUST_1548,41160.82,UPI,network_error,65188.43,27,0,0.6,16,27,not_applicable,0,2,1,0.8312657430601433,34215.579622264806,HIGH
TXN_3828,CUST_1537,42533.1,Wallet,insufficient_funds,14467.03,14,2,0.99,15,43,not_applicable,0,2,1,0.8037723086673756,34186.927981780354,HIGH
TXN_4082,CUST_2137,45308.8,NetBanking,network_error,47671.64,4,6,0.2,8,90,active,0,1,1,0.7541946504252824,34171.65457718904,HIGH
TXN_2711,CUST_2759,42744.92,Wallet,bank_declined,94802.25,26,0,0.87,13,63,inactive,1,0,1,0.7986676491822525,34138.98477088345,HIGH
TXN_9602,CUST_2426,44130.08,Wallet,network_error,157408.79,4,5,0.82,3,69,not_applicable,0,1,1,0.7734691810794331,34133.25683856987,HIGH
TXN_8375,CUST_2510,46615.09,Wallet,insufficient_funds,21039.44,13,0,0.44,2,2,not_applicable,1,1,1,0.7319654068664643,34120.63331796685,HIGH
TXN_5539,CUST_2839,48033.56,Card,customer_abandoned,33842.43,18,2,1.0,11,88,not_applicable,0,0,1,0.7099810172941703,34102.915793060565,HIGH
TXN_4531,CUST_2990,43608.51,NetBanking,authentication_failed,194552.92,28,4,0.76,0,31,not_applicable,1,0,1,0.7817143525257477,34089.39815926259,HIGH
TXN_5328,CUST_2765,47398.35,Card,insufficient_funds,164060.17,29,5,0.55,5,16,inactive,1,1,1,0.7191629154616541,34087.135574071894,HIGH
TXN_7888,CUST_2709,43243.67,NetBanking,customer_abandoned,36575.9,0,2,0.9,14,71,not_applicable,0,0,1,0.7876267738387952,34059.87229104949,HIGH
TXN_4002,CUST_2762,48729.17,Wallet,bank_declined,45190.97,12,2,0.47,8,28,inactive,0,2,1,0.698921446263475,34057.86197161874,HIGH
TXN_6588,CUST_2127,46563.78,UPI,insufficient_funds,11327.55,21,1,0.59,20,45,not_applicable,0,1,1,0.7311534209736095,34045.26704046254,HIGH
TXN_9934,CUST_1840,48307.9,Wallet,insufficient_funds,150479.52,19,0,0.6,11,26,not_applicable,0,1,1,0.704738433998896,34044.43379577527,HIGH
