transaction_id,customer_id,amount,payment_method,failure_reason,customer_lifetime_value,successful_payments,failed_payments,previous_recovery_rate,hour_of_day,days_since_last_payment,subscription_status,checkout_abandoned,retry_count,recovered
TXN_246,CUST_2795,16778.77,UPI,insufficient_funds,154411.53,9,1,0.11,10,36,inactive,1,1,0
TXN_247,CUST_2742,36436.62,Wallet,bank_declined,99602.77,6,1,0.69,10,20,not_applicable,1,2,0
TXN_248,CUST_2471,12395.46,Card,insufficient_funds,164001.36,23,5,0.8,9,72,not_applicable,0,1,0
TXN_249,CUST_2251,13680.04,Wallet,network_error,118455.9,16,5,0.36,2,51,not_applicable,0,1,1
TXN_250,CUST_1287,45873.95,Wallet,bank_declined,28226.91,29,3,0.95,0,33,inactive,0,3,1
TXN_251,CUST_2543,9338.13,NetBanking,bank_declined,108838.29,9,0,0.87,8,83,inactive,0,0,0
TXN_252,CUST_2367,40347.4,UPI,network_error,132097.89,9,2,0.69,12,87,not_applicable,1,0,0
TXN_253,CUST_2308,12558.43,NetBanking,bank_declined,98395.57,19,3,0.22,7,17,inactive,0,3,1
TXN_254,CUST_2531,47208.56,NetBanking,network_error,8845.94,22,8,0.71,15,68,not_applicable,0,1,0
TXN_255,CUST_2393,9110.71,UPI,authentication_failed,114021.1,14,8,0.92,22,46,active,0,0,1
TXN_256,CUST_2697,34901.27,Card,authentication_failed,60172.45,17,2,0.92,5,41,not_applicable,1,0,0
TXN_257,CUST_2393,47218.9,Card,customer_abandoned,95368.63,18,7,0.86,2,65,inactive,0,3,1
TXN_258,CUST_1270,16023.11,Wallet,network_error,165954.18,18,0,0.04,17,59,not_applicable,1,0,1
TXN_259,CUST_1810,11577.44,NetBanking,insufficient_funds,24992.81,23,3,0.08,18,9,active,1,2,1
TXN_260,CUST_2434,17059.76,UPI,authentication_failed,145228.59,1,1,0.07,15,4,inactive,1,1,0
TXN_261,CUST_2574,27020.62,Card,customer_abandoned,158353.91,23,6,0.32,11,48,inactive,1,3,0
TXN_262,CUST_1164,44310.29,Card,customer_abandoned,123556.77,27,5,0.23,3,22,not_applicable,1,4,0
TXN_263,CUST_1260,43517.93,Card,insufficient_funds,5232.61,24,0,0.87,9,59,not_applicable,1,4,1
TXN_264,CUST_1776,46959.48,Card,card_expired,159957.86,14,5,1.0,4,35,active,0,0,1
TXN_265,CUST_2657,38382.7,Wallet,authentication_failed,80984.25,24,0,0.48,7,26,active,0,4,1
TXN_266,CUST_1068,43696.49,Wallet,authentication_failed,196832.61,21,0,0.77,7,5,inactive,1,1,1
TXN_267,CUST_2105,21125.71,Card,insufficient_funds,147778.88,4,8,0.24,9,29,not_applicable,1,4,0
TXN_268,CUST_2224,17795.65,NetBanking,card_expired,58160.56,9,2,0.3,21,66,active,1,2,0
TXN_269,CUST_1563,2200.45,UPI,authentication_failed,4556.91,30,2,0.99,20,86,inactive,1,0,1
TXN_270,CUST_2991,19277.9,NetBanking,customer_abandoned,136249.81,21,6,0.22,16,40,not_applicable,1,3,1
TXN_271,CUST_1305,39338.62,NetBanking,network_error,18792.79,5,8,0.42,15,30,active,1,1,0
TXN_272,CUST_2650,47242.13,Wallet,insufficient_funds,94012.9,17,6,0.61,13,71,not_applicable,0,3,0
TXN_273,CUST_1497,49559.31,NetBanking,card_expired,47102.67,10,1,0.94,14,47,active,0,0,1
TXN_274,CUST_1549,30426.07,Wallet,customer_abandoned,103025.01,19,0,0.23,2,24,not_applicable,0,3,0
TXN_275,CUST_1427,11102.26,NetBanking,bank_declined,38101.21,30,0,0.78,6,24,not_applicable,0,3,1
TXN_276,CUST_2872,2986.35,Card,customer_abandoned,193851.42,19,3,0.88,12,30,not_applicable,1,2,0
TXN_277,CUST_1779,49745.9,Wallet,authentication_failed,35605.15,20,5,0.4,9,33,inactive,1,3,0
TXN_278,CUST_1201,34831.43,Wallet,bank_declined,31625.29,29,3,0.82,11,40,inactive,0,4,1
TXN_279,CUST_2769,11268.5,Card,customer_abandoned,107857.91,4,0,0.59,8,70,not_applicable,1,2,0
TXN_280,CUST_1312,4665.19,Card,bank_declined,175614.71,7,6,0.27,18,31,inactive,1,2,0
TXN_281,CUST_2563,44448.53,Wallet,customer_abandoned,191174.65,20,7,0.86,14,21,not_applicable,1,1,0
TXN_282,CUST_1286,32796.57,Wallet,card_expired,110620.62,29,8,0.09,20,7,not_applicable,0,0,0
TXN_283,CUST_2935,18697.16,UPI,insufficient_funds,52691.0,13,2,0.72,20,29,active,0,0,1
TXN_284,CUST_1447,4144.21,Wallet,bank_declined,44816.46,1,7,0.68,21,62,active,0,4,0
TXN_285,CUST_2129,42575.23,Wallet,insufficient_funds,99534.16,0,8,0.48,23,35,not_applicable,1,0,0
TXN_286,CUST_2028,41251.58,Wallet,card_expired,70214.03,3,1,0.68,16,19,active,0,4,0
TXN_287,CUST_2078,13424.71,NetBanking,bank_declined,175847.37,8,6,0.8,2,47,inactive,1,4,0
TXN_288,CUST_1498,42544.03,Card,bank_declined,173591.55,21,1,0.71,20,83,active,0,3,0
TXN_289,CUST_1776,34903.83,Wallet,authentication_failed,136348.01,15,0,0.62,20,1,not_applicable,0,0,1
TXN_290,CUST_2023,8014.39,Wallet,customer_abandoned,176293.28,25,5,0.87,18,12,not_applicable,0,1,1
TXN_291,CUST_1432,41308.26,Wallet,bank_declined,26645.1,1,1,0.34,21,35,not_applicable,0,1,1
TXN_292,CUST_2902,8121.92,NetBanking,insufficient_funds,163775.44,30,3,0.83,18,18,not_applicable,1,0,1
TXN_293,CUST_1612,418.65,Card,authentication_failed,58120.59,7,6,0.62,21,69,inactive,1,1,1
TXN_294,CUST_2618,31627.49,UPI,authentication_failed,52700.91,23,5,0.63,1,12,inactive,0,0,0
TXN_295,CUST_1697,39014.29,Wallet,bank_declined,22289.15,0,4,0.76,14,62,active,1,4,1
TXN_296,CUST_2927,48153.3,Wallet,network_error,69032.56,5,6,0.63,2,79,inactive,0,0,1
TXN_297,CUST_1168,5215.24,NetBanking,card_expired,187508.47,12,2,0.69,23,49,inactive,1,0,1
TXN_298,CUST_1187,15118.08,UPI,bank_declined,141926.25,14,5,0.07,8,13,active,0,1,0
TXN_299,CUST_1882,17359.56,Wallet,authentication_failed,124562.19,17,8,0.05,13,13,active,0,2,1
TXN_300,CUST_2135,48677.1,UPI,authentication_failed,193806.69,19,5,0.75,12,1,inactive,1,3,0
TXN_301,CUST_2595,37937.33,UPI,customer_abandoned,5892.8,28,8,0.02,7,73,not_applicable,0,3,0
TXN_302,CUST_1347,24483.3,Card,bank_declined,154311.08,9,4,0.68,15,18,active,0,3,0
TXN_303,CUST_1565,13753.97,Wallet,bank_declined,199427.78,15,1,0.43,11,32,active,1,4,0
TXN_304,CUST_2262,8264.83,Card,network_error,159167.1,3,2,0.69,9,0,inactive,1,4,0
TXN_305,CUST_1778,4210.81,NetBanking,network_error,136419.36,10,6,0.65,20,76,active,1,2,1
TXN_306,CUST_2235,47548.09,Card,network_error,31060.52,10,2,0.43,12,40,inactive,1,4,0
TXN_307,CUST_2601,21044.39,Card,bank_declined,128066.66,12,4,0.4,12,46,active,0,4,0
TXN_308,CUST_2117,49200.48,Card,customer_abandoned,82457.47,24,8,0.89,0,59,not_applicable,0,3,0
TXN_309,CUST_2633,10733.92,NetBanking,customer_abandoned,7195.68,2,6,0.65,21,63,active,1,1,0
TXN_310,CUST_1517,43231.48,Card,customer_abandoned,95168.77,13,6,0.97,2,57,not_applicable,1,4,0
TXN_311,CUST_1820,43444.3,Wallet,authentication_failed,155542.77,1,5,0.77,22,68,not_applicable,0,0,1
TXN_312,CUST_2574,38075.1,Card,customer_abandoned,125617.84,21,5,0.13,5,82,not_applicable,0,4,0
TXN_313,CUST_2321,46050.31,Wallet,bank_declined,123713.41,30,6,0.8,3,1,active,1,1,1
TXN_314,CUST_2045,5953.68,Card,network_error,25911.97,11,6,0.69,14,86,not_applicable,0,2,1
TXN_315,CUST_1050,10106.18,Wallet,insufficient_funds,98827.31,9,6,0.06,2,14,not_applicable,0,2,0
TXN_316,CUST_1638,13522.77,NetBanking,network_error,159714.26,25,3,0.31,16,61,inactive,1,0,1
TXN_317,CUST_1897,679.86,Wallet,bank_declined,15416.93,2,4,0.39,1,90,active,0,2,1
TXN_318,CUST_2327,30041.03,UPI,customer_abandoned,59040.85,25,2,0.69,23,31,not_applicable,0,4,1
TXN_319,CUST_1327,39014.56,NetBanking,authentication_failed,8884.15,13,7,0.48,7,51,not_applicable,0,1,0
TXN_320,CUST_2311,12178.05,Wallet,network_error,197345.86,0,3,0.14,14,75,inactive,1,0,1
TXN_321,CUST_2443,30945.97,Card,card_expired,140790.53,8,1,0.56,18,13,not_applicable,0,2,0
TXN_322,CUST_1667,16390.42,Card,network_error,104024.62,3,4,0.09,21,62,not_applicable,1,4,0
TXN_323,CUST_1795,1756.84,Wallet,authentication_failed,16637.12,3,5,0.4,11,58,not_applicable,0,2,0
TXN_324,CUST_2881,28420.29,UPI,customer_abandoned,138203.53,4,5,0.8,3,30,inactive,0,1,0
TXN_325,CUST_1764,8457.38,Card,authentication_failed,21809.0,12,6,0.64,19,17,not_applicable,1,3,0
TXN_326,CUST_1380,1676.15,Wallet,customer_abandoned,187306.24,17,2,0.05,17,21,inactive,1,1,1
TXN_327,CUST_1383,35482.12,NetBanking,network_error,174322.86,19,0,0.71,11,1,inactive,0,1,1
TXN_328,CUST_2669,17038.56,Wallet,authentication_failed,163150.2,16,7,0.08,13,87,inactive,1,3,1
TXN_329,CUST_2000,27424.86,Card,insufficient_funds,163642.26,18,0,0.45,7,37,active,1,1,1
TXN_330,CUST_2101,26367.49,NetBanking,card_expired,146586.31,24,7,0.08,18,63,not_applicable,0,4,0
TXN_331,CUST_1233,12430.45,NetBanking,authentication_failed,32749.39,26,5,0.87,17,5,not_applicable,1,4,0
TXN_332,CUST_1447,48795.68,Wallet,insufficient_funds,68042.26,23,3,0.18,9,4,inactive,1,2,0
TXN_333,CUST_2765,32969.52,UPI,network_error,100140.95,27,1,0.56,7,26,not_applicable,1,4,0
TXN_334,CUST_2295,11499.89,Wallet,card_expired,199270.45,19,2,0.97,6,26,active,1,4,0
TXN_335,CUST_1575,10057.17,Card,bank_declined,136365.42,22,4,0.07,9,73,inactive,0,1,1
TXN_336,CUST_2971,12958.38,Wallet,insufficient_funds,93061.97,8,2,0.87,22,16,active,0,2,1
TXN_337,CUST_2696,37161.06,Card,customer_abandoned,85673.17,12,7,0.35,4,73,not_applicable,1,3,0
TXN_338,CUST_1768,49383.71,Wallet,insufficient_funds,8981.73,20,1,0.87,12,65,not_applicable,1,2,1
TXN_339,CUST_1931,21986.91,Wallet,bank_declined,145326.27,18,0,0.49,23,11,not_applicable,1,2,0
TXN_340,CUST_2741,45045.02,UPI,authentication_failed,84922.46,12,3,0.28,13,27,inactive,1,2,1
TXN_341,CUST_2696,45626.93,NetBanking,bank_declined,42921.78,17,2,0.62,18,62,inactive,0,0,0
TXN_342,CUST_1203,36682.34,Wallet,insufficient_funds,27181.97,3,2,0.72,14,58,active,1,1,0
TXN_343,CUST_2410,9066.19,Card,customer_abandoned,48271.12,9,2,0.97,8,11,not_applicable,1,2,1
TXN_344,CUST_1168,42733.82,NetBanking,customer_abandoned,98963.29,28,2,0.25,1,50,not_applicable,1,1,0
TXN_345,CUST_1879,22320.73,UPI,customer_abandoned,103448.65,3,0,0.36,6,61,active,0,4,0
TXN_346,CUST_1463,8259.84,Wallet,insufficient_funds,78825.23,0,5,0.97,3,54,not_applicable,0,3,0
TXN_347,CUST_1145,32871.16,Card,network_error,65712.82,2,1,0.77,3,40,inactive,1,1,1
TXN_348,CUST_1783,48494.07,Card,customer_abandoned,91304.12,21,2,0.24,2,67,not_applicable,0,4,0
TXN_349,CUST_2331,8570.92,Card,network_error,104435.02,11,3,0.34,20,19,inactive,1,1,0
TXN_350,CUST_1177,21601.29,UPI,card_expired,50494.14,24,1,0.62,18,49,inactive,1,2,0
TXN_351,CUST_2620,8435.39,Card,card_expired,34356.22,8,1,0.04,7,70,not_applicable,1,0,1
TXN_352,CUST_2736,33223.85,NetBanking,card_expired,95451.54,16,8,0.84,6,50,inactive,0,1,0
TXN_353,CUST_2013,29309.18,Wallet,insufficient_funds,173785.98,7,7,0.21,20,76,active,0,2,0
TXN_354,CUST_2912,13560.51,NetBanking,card_expired,12360.28,12,6,0.53,11,69,not_applicable,0,3,1
TXN_355,CUST_2954,2063.24,UPI,insufficient_funds,25299.87,18,1,0.45,0,33,active,0,0,0
TXN_356,CUST_2942,15876.19,Wallet,authentication_failed,101939.73,9,8,0.04,13,54,not_applicable,1,0,0
TXN_357,CUST_2311,49332.84,Card,bank_declined,193058.62,2,4,0.0,2,65,active,0,4,1
TXN_358,CUST_1669,31992.08,Wallet,authentication_failed,173715.74,20,1,0.45,9,89,inactive,0,0,1
TXN_359,CUST_1500,24493.44,UPI,network_error,133705.99,3,7,0.14,19,77,active,1,1,1
TXN_360,CUST_1244,15465.7,UPI,customer_abandoned,141231.47,4,0,0.2,5,63,inactive,1,1,1
TXN_361,CUST_1761,48498.61,Card,customer_abandoned,19686.24,24,4,0.67,23,15,active,1,3,0
TXN_362,CUST_1557,43420.3,UPI,bank_declined,36252.81,22,1,0.69,15,58,not_applicable,1,0,0
TXN_363,CUST_2023,47236.25,Card,bank_declined,136966.36,5,4,0.5,3,73,not_applicable,0,1,1
TXN_364,CUST_2517,43458.36,UPI,insufficient_funds,114551.34,27,0,0.03,7,5,inactive,1,3,1
TXN_365,CUST_2884,34507.38,Card,card_expired,135626.16,29,0,0.22,17,83,inactive,0,2,0
TXN_366,CUST_1508,19753.83,Wallet,customer_abandoned,130595.36,10,4,0.11,2,73,inactive,0,4,1
TXN_367,CUST_2378,49970.74,UPI,card_expired,10594.2,7,8,0.98,1,51,active,1,2,0
TXN_368,CUST_2584,43550.6,NetBanking,bank_declined,156694.71,2,8,0.57,14,1,inactive,0,2,1
TXN_369,CUST_2154,43937.93,NetBanking,customer_abandoned,81423.92,19,3,0.33,14,47,not_applicable,1,1,0
TXN_370,CUST_2500,40411.51,Card,card_expired,152694.74,0,6,0.8,0,29,not_applicable,1,0,0
TXN_371,CUST_2947,40909.93,NetBanking,insufficient_funds,24921.6,24,6,0.54,23,39,active,0,4,0
TXN_372,CUST_1487,16296.83,Wallet,network_error,73925.85,30,0,0.4,4,35,active,0,1,1
TXN_373,CUST_2837,19489.05,Wallet,customer_abandoned,90290.03,28,5,0.24,14,10,not_applicable,0,4,0
TXN_374,CUST_1273,11440.75,Wallet,insufficient_funds,15565.99,18,0,0.6,13,84,active,0,2,1
TXN_375,CUST_1534,31012.57,NetBanking,network_error,93235.31,22,5,0.38,10,57,inactive,0,0,0
TXN_376,CUST_2932,26002.18,Card,card_expired,96357.19,24,1,0.03,4,13,active,1,3,0
TXN_377,CUST_1643,19071.76,Wallet,insufficient_funds,80365.73,17,5,0.58,6,57,inactive,1,2,1
TXN_378,CUST_2745,30434.46,UPI,insufficient_funds,153211.77,5,4,0.81,22,89,not_applicable,0,1,0
TXN_379,CUST_2711,47780.63,NetBanking,card_expired,4628.28,2,3,0.2,11,50,not_applicable,0,2,0
TXN_380,CUST_1532,32408.99,Card,insufficient_funds,179708.08,30,6,0.24,14,71,not_applicable,0,0,1
TXN_381,CUST_1946,3107.34,UPI,card_expired,186952.77,3,0,0.35,1,28,active,0,3,0
TXN_382,CUST_1762,24345.0,UPI,authentication_failed,52098.54,18,4,0.28,2,2,active,0,3,0
TXN_383,CUST_2657,40170.99,Card,insufficient_funds,108293.09,28,5,0.31,3,5,inactive,0,1,1
TXN_384,CUST_2892,35835.92,Wallet,customer_abandoned,55252.18,12,7,0.41,0,48,not_applicable,1,1,0
TXN_385,CUST_1724,9139.35,Card,card_expired,136542.45,8,4,0.18,14,19,active,0,2,1
TXN_386,CUST_2021,35481.41,Wallet,authentication_failed,22268.51,15,0,0.57,2,35,inactive,0,3,0
TXN_387,CUST_1408,48150.05,Card,customer_abandoned,97225.58,25,8,0.81,0,48,not_applicable,1,3,0
TXN_388,CUST_2115,2266.29,Wallet,bank_declined,126997.12,29,8,0.95,10,49,inactive,0,0,0
TXN_389,CUST_1653,40977.52,Card,insufficient_funds,176957.09,28,4,0.23,1,60,not_applicable,1,4,0
TXN_390,CUST_1476,30587.95,Card,insufficient_funds,82794.67,7,3,0.84,8,68,not_applicable,0,1,0
TXN_391,CUST_2179,17735.73,Wallet,bank_declined,48137.24,29,2,0.78,5,30,not_applicable,1,2,1
TXN_392,CUST_2871,41148.45,UPI,customer_abandoned,85323.91,22,5,0.67,18,72,active,0,3,0
TXN_393,CUST_2110,31230.58,NetBanking,card_expired,90901.77,15,0,0.59,2,7,active,0,0,1
TXN_394,CUST_2078,36870.0,Wallet,insufficient_funds,172696.62,10,3,0.22,4,43,not_applicable,0,2,1
TXN_395,CUST_1121,1279.57,UPI,card_expired,128752.33,18,2,0.61,3,67,inactive,0,2,1
TXN_396,CUST_2442,11674.16,Wallet,authentication_failed,78790.29,3,5,0.59,9,41,active,0,3,0
TXN_397,CUST_2621,49390.5,Wallet,customer_abandoned,28151.51,10,2,0.7,22,71,not_applicable,1,1,1
TXN_398,CUST_2363,21467.16,Card,network_error,143801.96,9,4,0.69,4,22,not_applicable,0,4,1
TXN_399,CUST_1801,6506.88,UPI,card_expired,21717.82,19,5,0.72,19,28,not_applicable,0,3,0
TXN_400,CUST_1288,13780.62,NetBanking,customer_abandoned,16804.45,2,3,0.09,11,40,active,0,2,1
TXN_401,CUST_1914,9674.18,UPI,bank_declined,65350.94,6,3,0.23,22,8,inactive,1,0,0
TXN_402,CUST_2475,3564.25,UPI,insufficient_funds,104292.9,12,7,0.07,23,53,active,1,3,1
TXN_403,CUST_2805,11762.23,Wallet,bank_declined,108462.37,17,6,0.88,3,61,not_applicable,0,1,0
TXN_404,CUST_1924,26694.59,UPI,insufficient_funds,65542.42,9,0,0.33,10,33,active,0,2,0
TXN_405,CUST_1348,49707.55,Wallet,card_expired,132706.0,23,1,0.56,17,11,inactive,1,0,0
TXN_406,CUST_1883,23313.76,Card,authentication_failed,12968.33,28,6,0.56,5,6,active,1,1,1
TXN_407,CUST_2995,8847.62,Card,network_error,138310.97,22,8,0.2,23,69,inactive,1,2,1
TXN_408,CUST_1486,4924.15,UPI,insufficient_funds,90623.82,12,8,0.76,15,19,active,1,0,1
TXN_409,CUST_1875,33279.1,UPI,bank_declined,159294.54,26,7,0.93,6,12,active,0,1,1
TXN_410,CUST_2307,20025.86,NetBanking,insufficient_funds,31330.79,15,1,0.99,9,50,inactive,1,2,0
TXN_411,CUST_1186,27043.86,Wallet,card_expired,168564.63,11,6,0.52,11,23,inactive,0,2,1
TXN_412,CUST_1900,4547.31,Wallet,bank_declined,151298.81,7,4,0.13,18,7,active,0,0,0
TXN_413,CUST_2368,39123.2,NetBanking,authentication_failed,142040.19,13,3,0.04,17,7,inactive,1,4,0
TXN_414,CUST_2407,13229.32,Wallet,authentication_failed,72667.15,28,3,0.09,15,38,active,1,0,0
TXN_415,CUST_2028,27734.73,Card,insufficient_funds,61799.34,30,7,0.4,5,21,active,0,1,1
TXN_416,CUST_1087,30069.66,Wallet,insufficient_funds,103620.21,21,6,0.92,6,80,active,1,2,1
TXN_417,CUST_2865,49608.68,UPI,insufficient_funds,170433.57,12,8,0.21,12,70,inactive,1,4,1
TXN_418,CUST_1938,5906.68,UPI,customer_abandoned,163672.49,19,8,0.38,13,14,inactive,0,1,1
TXN_419,CUST_2160,43416.03,UPI,insufficient_funds,161379.15,18,1,0.79,9,68,inactive,1,2,1
TXN_420,CUST_1784,4137.87,Wallet,authentication_failed,81193.06,19,7,0.17,1,22,inactive,1,1,1
TXN_421,CUST_2266,17370.38,Wallet,insufficient_funds,195146.43,12,5,0.64,22,30,active,1,2,0
TXN_422,CUST_2837,6712.98,NetBanking,insufficient_funds,172540.88,10,4,0.92,9,35,inactive,0,1,1
TXN_423,CUST_1275,30352.02,NetBanking,customer_abandoned,153197.15,14,5,0.17,8,53,not_applicable,0,1,0
TXN_424,CUST_1904,19993.29,Card,network_error,30128.42,23,7,0.37,16,47,active,0,0,1
TXN_425,CUST_1637,1388.01,Wallet,card_expired,27898.09,24,8,0.96,18,3,active,0,1,1
TXN_426,CUST_2714,48294.53,UPI,card_expired,87067.08,1,7,0.31,1,46,not_applicable,0,2,0
TXN_427,CUST_1754,22031.63,Wallet,authentication_failed,22027.27,12,1,0.64,21,3,active,1,3,0
TXN_428,CUST_2216,31017.44,Wallet,card_expired,130390.02,30,7,0.15,18,70,inactive,1,1,0
TXN_429,CUST_2715,39060.0,NetBanking,customer_abandoned,92500.28,26,1,0.06,9,3,inactive,0,1,0
TXN_430,CUST_2748,2983.25,Card,card_expired,139312.01,20,3,0.98,21,26,inactive,1,4,0
TXN_431,CUST_1041,7198.24,UPI,network_error,25155.6,29,2,0.3,20,22,not_applicable,0,1,1
TXN_432,CUST_1516,34638.85,NetBanking,customer_abandoned,13396.07,30,4,0.51,13,48,inactive,1,2,0
TXN_433,CUST_1446,40717.12,Wallet,bank_declined,123428.67,21,8,0.31,19,50,not_applicable,0,0,1
TXN_434,CUST_2047,26399.37,NetBanking,authentication_failed,85790.59,20,4,0.13,9,87,active,1,0,0
TXN_435,CUST_1688,22544.25,NetBanking,customer_abandoned,39729.88,10,4,0.37,8,83,not_applicable,1,1,1
TXN_436,CUST_1307,41394.14,Card,insufficient_funds,146989.26,25,6,0.77,21,40,not_applicable,0,0,1
TXN_437,CUST_2342,20866.08,Wallet,bank_declined,96787.49,8,6,0.02,12,49,not_applicable,0,4,0
TXN_438,CUST_2450,38038.46,Card,bank_declined,28284.83,23,3,0.54,21,68,not_applicable,1,2,1
TXN_439,CUST_2038,704.83,NetBanking,card_expired,48999.09,26,8,0.98,5,37,active,1,1,0
TXN_440,CUST_2517,47982.87,NetBanking,customer_abandoned,98082.95,25,8,0.11,5,87,inactive,0,1,0
TXN_441,CUST_1727,22773.43,Card,customer_abandoned,169027.06,27,4,0.1,13,42,inactive,1,4,0
TXN_442,CUST_1602,7587.43,Wallet,insufficient_funds,65610.51,15,0,0.74,20,74,not_applicable,0,3,1
TXN_443,CUST_2821,18856.83,Card,authentication_failed,79500.78,3,6,0.46,16,38,inactive,0,1,0
TXN_444,CUST_1281,44615.03,Card,bank_declined,191111.6,13,7,0.79,4,40,not_applicable,0,0,1
TXN_445,CUST_1998,34437.92,NetBanking,customer_abandoned,88083.02,5,5,0.25,20,7,active,1,2,1
TXN_446,CUST_1428,2017.47,Card,authentication_failed,180450.64,24,2,0.46,15,11,active,1,3,1
TXN_447,CUST_1826,33001.76,Wallet,network_error,179128.43,12,0,0.64,1,68,active,1,0,1
TXN_448,CUST_2826,3425.94,NetBanking,authentication_failed,104163.2,6,0,0.15,21,0,not_applicable,0,1,1
TXN_449,CUST_2420,25659.87,NetBanking,bank_declined,136365.33,4,1,0.04,12,64,not_applicable,1,1,0
TXN_450,CUST_1133,35844.54,UPI,bank_declined,15344.78,30,4,0.07,14,66,not_applicable,1,3,0
TXN_451,CUST_2818,47829.42,Card,bank_declined,147764.16,28,7,0.35,11,24,active,1,0,1
TXN_452,CUST_1467,17550.19,Card,customer_abandoned,155156.05,4,3,0.66,23,2,not_applicable,0,0,0
TXN_453,CUST_1750,8788.06,UPI,network_error,20580.73,28,4,0.66,17,79,active,0,0,1
TXN_454,CUST_2338,13325.82,UPI,insufficient_funds,5168.05,22,1,0.08,13,56,inactive,0,4,1
TXN_455,CUST_1517,14842.69,Wallet,customer_abandoned,154075.41,4,3,0.62,22,87,not_applicable,0,2,0
TXN_456,CUST_1861,10363.79,UPI,customer_abandoned,25155.9,16,4,0.62,19,77,not_applicable,0,3,1
TXN_457,CUST_2701,32230.82,UPI,authentication_failed,106530.12,23,1,0.04,9,14,active,1,1,0
TXN_458,CUST_2247,39955.84,Card,bank_declined,59271.59,26,8,0.98,6,45,not_applicable,1,2,0
TXN_459,CUST_1328,29162.89,UPI,authentication_failed,149866.56,15,3,0.81,22,61,inactive,0,0,0
TXN_460,CUST_1026,6491.98,UPI,insufficient_funds,68315.23,26,7,0.93,4,11,not_applicable,0,0,1
TXN_461,CUST_2852,18671.13,NetBanking,customer_abandoned,86983.3,7,7,0.44,9,33,inactive,0,0,0
TXN_462,CUST_2665,47159.48,Card,insufficient_funds,48897.85,27,4,0.12,11,86,inactive,1,0,1
TXN_463,CUST_1194,44357.55,UPI,insufficient_funds,129516.35,27,2,0.29,21,82,active,1,2,0
TXN_464,CUST_2831,43082.36,Wallet,authentication_failed,169456.35,8,1,0.92,11,43,active,0,3,0
TXN_465,CUST_1819,37776.59,Wallet,bank_declined,92647.36,26,6,0.84,22,61,inactive,0,0,0
TXN_466,CUST_1271,38844.73,UPI,card_expired,131576.21,3,6,0.18,18,61,not_applicable,1,1,0
TXN_467,CUST_2251,49235.02,Wallet,bank_declined,187540.23,19,0,0.04,21,16,inactive,1,0,1
TXN_468,CUST_2817,6673.27,Wallet,network_error,145470.0,1,1,0.82,8,83,inactive,0,4,1
TXN_469,CUST_2571,25342.05,Card,customer_abandoned,168299.9,27,5,0.73,16,66,not_applicable,0,3,0
TXN_470,CUST_2355,29558.35,Card,network_error,102163.75,11,6,0.3,4,71,not_applicable,0,0,1
TXN_471,CUST_2317,34475.38,Card,authentication_failed,174791.26,27,7,0.64,15,21,active,1,2,1
TXN_472,CUST_1493,8087.57,NetBanking,bank_declined,92849.94,1,8,0.01,7,70,not_applicable,1,3,0
TXN_473,CUST_2673,36350.44,Card,insufficient_funds,198370.18,14,7,0.1,18,57,active,1,3,0
TXN_474,CUST_1647,40023.54,UPI,network_error,41603.09,23,0,0.56,3,51,inactive,0,4,0
TXN_475,CUST_2124,30837.67,UPI,insufficient_funds,38416.92,25,4,0.36,16,71,active,1,2,0
TXN_476,CUST_1744,27755.9,UPI,card_expired,2040.69,27,7,0.76,10,71,not_applicable,1,2,1
TXN_477,CUST_2466,37312.12,Wallet,insufficient_funds,41293.63,3,3,0.96,0,43,inactive,1,4,0
TXN_478,CUST_2069,16413.89,NetBanking,customer_abandoned,30628.72,3,0,0.31,5,63,active,1,0,1
TXN_479,CUST_1520,49817.08,Card,card_expired,74293.6,3,6,0.45,6,58,active,1,0,1
TXN_480,CUST_2550,44321.17,Wallet,insufficient_funds,119015.82,29,1,0.39,14,58,not_applicable,0,3,0
TXN_481,CUST_1008,34811.35,UPI,authentication_failed,1640.43,29,6,0.62,18,61,not_applicable,0,4,0
TXN_482,CUST_1355,39730.45,Card,insufficient_funds,19505.14,12,5,0.59,16,49,inactive,0,2,0
TXN_483,CUST_1814,32152.04,NetBanking,bank_declined,13905.87,14,2,0.58,4,52,not_applicable,1,4,0
TXN_484,CUST_2762,28076.94,NetBanking,customer_abandoned,121094.05,23,8,0.68,20,27,active,0,4,1
TXN_485,CUST_2463,13564.05,NetBanking,customer_abandoned,165184.83,11,2,0.5,22,83,active,1,0,1
TXN_486,CUST_2558,3021.69,NetBanking,authentication_failed,67513.43,15,6,0.78,21,68,inactive,1,0,1
TXN_487,CUST_2070,39451.89,UPI,insufficient_funds,103936.54,12,2,0.44,1,85,active,0,2,1
TXN_488,CUST_2536,16476.82,Card,bank_declined,87369.85,21,4,0.09,4,7,not_applicable,1,1,1
TXN_489,CUST_2543,29951.44,UPI,bank_declined,147396.96,26,7,1.0,3,78,not_applicable,0,4,1
